paper,target,model,fp kernel,count kernel,mixing method,rmse_avg,rmse_stdev,rmse_seed_fold_scores,r2_avg,r2_stdev,r2_seed_fold_scores,mae_avg,mae_stdev,mae_seed_fold_scores,cvpp_ama_avg,cvpp_ama_stdev,cvpp_ama_seed_fold_scores,nll_avg,nll_stdev,nll_seed_fold_scores,ece_avg,ece_stdev,ece_seed_fold_scores,Cv_avg,Cv_stdev,Cv_seed_fold_scores,RUSC_avg,RUSC_stdev,RUSC_seed_fold_scores,Running time (GPU),Running time (CPU)
Understanding and Designing a High-Performance Ultrafiltration Membrane Using Machine Learning,target_flux recovery ratio (%),GpyroMCMC,Matern52,RBF,averageProduct,,,,,,,,,,,,,,,,,,,,,,,,,,
Understanding and Designing a High-Performance Ultrafiltration Membrane Using Machine Learning,target_flux recovery ratio (%),GpyroMCMC,RBF,Matern32,sum,,,,,,,,,,,,,,,,,,,,,,,,,,
Understanding and Designing a High-Performance Ultrafiltration Membrane Using Machine Learning,target_flux recovery ratio (%),GpyroMCMC,RBF,Matern32,product,,,,,,,,,,,,,,,,,,,,,,,,,,
Understanding and Designing a High-Performance Ultrafiltration Membrane Using Machine Learning,target_flux recovery ratio (%),GpyroMCMC,RBF,Matern32,averageProduct,,,,,,,,,,,,,,,,,,,,,,,,,,
Understanding and Designing a High-Performance Ultrafiltration Membrane Using Machine Learning,target_flux recovery ratio (%),GpyroMCMC,RBF,Matern52,sum,,,,,,,,,,,,,,,,,,,,,,,,,,
Understanding and Designing a High-Performance Ultrafiltration Membrane Using Machine Learning,target_flux recovery ratio (%),GpyroMCMC,RBF,Matern52,product,,,,,,,,,,,,,,,,,,,,,,,,,,
Understanding and Designing a High-Performance Ultrafiltration Membrane Using Machine Learning,target_flux recovery ratio (%),GpyroMCMC,RBF,Matern52,averageProduct,,,,,,,,,,,,,,,,,,,,,,,,,,
Understanding and Designing a High-Performance Ultrafiltration Membrane Using Machine Learning,target_flux recovery ratio (%),GpyroMCMC,RBF,RBF,sum,,,,,,,,,,,,,,,,,,,,,,,,,,
Understanding and Designing a High-Performance Ultrafiltration Membrane Using Machine Learning,target_flux recovery ratio (%),GpyroMCMC,RBF,RBF,product,,,,,,,,,,,,,,,,,,,,,,,,,,
Understanding and Designing a High-Performance Ultrafiltration Membrane Using Machine Learning,target_flux recovery ratio (%),GpyroMCMC,RBF,RBF,averageProduct,,,,,,,,,,,,,,,,,,,,,,,,,,
Understanding and Designing a High-Performance Ultrafiltration Membrane Using Machine Learning,target_flux recovery ratio (%),GPytorchMAP,TanimotoMatern32,Matern32,sum,9.419319345532795,1.1154298124927893,"[8.632986160639563, 11.550062400284848, 8.051066380282212, 10.243844755485723, 8.850102913283514, 9.520759361193017, 8.399767132069023, 10.437298066002896, 8.478884808037233, 11.042687220031214, 9.182381725209913, 8.041172836506222, 8.332443761606587, 10.74364754604815, 9.782685116311823]",0.4512217256107933,0.09398749241006768,"[0.4780049384503883, 0.28007678437289296, 0.5624037482411446, 0.5002947994399708, 0.3770651742979966, 0.39932074228547854, 0.5836817748341336, 0.27072061278181714, 0.5442514868489867, 0.356736597548146, 0.48652934482343024, 0.552684463059602, 0.4539178285179527, 0.4552563387839349, 0.46738124987602636]",7.324954242940933,0.8347605765207872,"[6.81433494567871, 8.88096833229065, 6.559466931819915, 8.055817578028119, 6.478762616354322, 7.216666519641876, 7.049298737049103, 8.229962332248688, 6.306686997186568, 7.994235149565196, 7.240064179897308, 6.371535487174988, 6.297008628845215, 7.9972702777196485, 8.382234930613683]",0.05192250881834216,0.021962612798214272,"[0.03427083333333331, 0.08437500000000003, 0.046041666666666654, 0.058571428571428594, 0.05021164021164018, 0.023645833333333328, 0.022395833333333337, 0.05187500000000004, 0.0831216931216931, 0.03349206349206353, 0.020104166666666666, 0.0655208333333333, 0.06499999999999996, 0.05042328042328046, 0.08978835978835983]",3.6701880391437878,0.13574576054073514,"[3.5703008149881925, 3.9690332468038374, 3.5304034183556663, 3.7667465170923244, 3.6000723635125342, 3.632555069945866, 3.5568410787421487, 3.7722021854219108, 3.5459760456696454, 3.8735675317221556, 3.642222308341643, 3.5357556118376428, 3.5340087570651737, 3.823922799071752, 3.699212838586327]",0.040583002645502644,0.019921116278605683,"[0.023125, 0.041249999999999995, 0.0215625, 0.04365079365079364, 0.08492063492063492, 0.071875, 0.009374999999999991, 0.058750000000000004, 0.04841269841269842, 0.033809523809523824, 0.015, 0.0390625, 0.04906250000000001, 0.02682539682539683, 0.042063492063492046]",0.07683172896504402,0.011846291889867498,"[0.07198124378919601, 0.0632612481713295, 0.085845947265625, 0.07746957242488861, 0.08866239339113235, 0.06964468955993652, 0.06588893383741379, 0.05935443937778473, 0.09314337372779846, 0.09234399348497391, 0.08897919952869415, 0.07153983414173126, 0.05929112806916237, 0.07405378669500351, 0.09101615101099014]",0.11223034651371926,0.10310533154607479,"[0.1473298611537068, 0.16150376666528332, 0.11817765567765567, 0.061324660678627296, 0.047427035330261144, 0.15364362741268758, 0.09688866505893218, 0.2252289377289377, -0.004848426662942809, 0.247104710631203, -0.07919318652196888, -0.03299030437835621, 0.04537545787545787, 0.28797388603607443, 0.20850885102022929]",30.511,61.577
Understanding and Designing a High-Performance Ultrafiltration Membrane Using Machine Learning,target_flux recovery ratio (%),GPytorchMAP,TanimotoMatern32,Matern32,product,10.405969367319615,1.3429306022576277,"[10.157010602167095, 12.008077569001628, 9.372940435431293, 12.111464069304137, 9.388997687302703, 8.938835190992343, 11.09512858168201, 9.678291835260442, 9.330742182974918, 12.9118780167373, 10.0019107794029, 9.795206915839112, 8.212973473160488, 12.209785390632943, 10.87629777990493]",0.33512173271819196,0.09266020062207445,"[0.2774363388488673, 0.2218479124279703, 0.40691287966130474, 0.3014762397804711, 0.2988927896885375, 0.47050566411389494, 0.2736338279212942, 0.37293119930071916, 0.4480748687903421, 0.12053587141909783, 0.3907845693497277, 0.33625323353710346, 0.4694649807602598, 0.29643416617758156, 0.34164144899570803]",7.825027169807878,0.8075220891375043,"[7.6421687388420105, 8.399951612949371, 7.684655222892761, 8.328340180412171, 7.374163372705854, 6.819657678604125, 8.482516012191772, 7.676576299667358, 7.191541837661986, 9.319400646875778, 7.493689620494843, 7.543888766765595, 6.181983366012573, 9.207559056357733, 8.029315134684245]",0.046719797178130504,0.01843880429278431,"[0.03072916666666667, 0.04854166666666668, 0.038958333333333324, 0.05571428571428569, 0.0305291005291005, 0.06145833333333331, 0.03645833333333336, 0.02374999999999998, 0.0668253968253968, 0.052751322751322785, 0.04031250000000002, 0.031666666666666635, 0.09791666666666665, 0.053174603174603215, 0.03201058201058198]",3.745916402574843,0.14577225083820683,"[3.7232033731887704, 3.9288817660735944, 3.6260641745701547, 3.7964641909557186, 3.606154303821797, 3.6207234187477684, 3.883979126428512, 3.635209860970881, 3.5998714796473537, 4.00463751808617, 3.8753685274069074, 3.7314003174444634, 3.5130563077180614, 3.944976868822929, 3.698754804739571]",0.04845138888888889,0.01897119008291271,"[0.0546875, 0.0515625, 0.05687499999999999, 0.04555555555555555, 0.09444444444444444, 0.05249999999999999, 0.044375, 0.035625, 0.06873015873015872, 0.03634920634920634, 0.0228125, 0.018750000000000003, 0.05625, 0.024603174603174596, 0.06365079365079365]",0.2224020093679428,0.04284867742263736,"[0.20230808854103088, 0.2501865327358246, 0.21229253709316254, 0.2072826325893402, 0.222927525639534, 0.17003950476646423, 0.30284130573272705, 0.22440066933631897, 0.20144881308078766, 0.19033727049827576, 0.3187365233898163, 0.2710952162742615, 0.18704427778720856, 0.1905626356601715, 0.18452660739421844]",0.27917375298691094,0.10322428825237996,"[0.2351325056796533, 0.16816631218549843, 0.20054492253716463, 0.36740719618083045, 0.4227214912186489, 0.25702314780046365, 0.1691698339609466, 0.3864328396809348, 0.4534837719490336, 0.27032152035516316, 0.0965496716795435, 0.25808445611187336, 0.35022893772893765, 0.18243786529089864, 0.369901822444073]",59.065,62.96
Understanding and Designing a High-Performance Ultrafiltration Membrane Using Machine Learning,target_flux recovery ratio (%),GPytorchMAP,TanimotoMatern32,Matern32,averageProduct,8.495524785445383,1.2285773313951103,"[7.969003107286484, 10.940688436709676, 7.280810482824351, 8.693174996886716, 8.059452670706968, 7.676618796892764, 8.982946974536222, 9.552349639192043, 6.9693115903831675, 10.262905517334831, 8.235084213740128, 6.493155162665156, 7.896801383299969, 10.144269124076162, 8.27629968514612]",0.5514573892172511,0.10164117463076143,"[0.5552127831048972, 0.3540382257523367, 0.6421292265404341, 0.6401307511199525, 0.48339682880274004, 0.6094834816283683, 0.5238666487389777, 0.3891449241772521, 0.6920873340852123, 0.44437732280126796, 0.5870085772862013, 0.7083333648562462, 0.5095263894489106, 0.514342382382549, 0.6187825975334205]",6.343429798953747,0.8835726170601038,"[5.724007384777069, 7.965220856666566, 5.840373954772949, 6.606184624565972, 5.810000990610273, 5.641062498092651, 7.088802323341369, 7.4476032328605655, 5.288974962991381, 6.787405998593284, 6.105339825153351, 4.767716116905213, 5.956850392818451, 7.691109708755735, 6.430794113401383]",0.060055114638447975,0.0276551725097683,"[0.07343749999999998, 0.07385416666666669, 0.06874999999999998, 0.028730158730158738, 0.05952380952380951, 0.07354166666666666, 0.03052083333333336, 0.04250000000000004, 0.10555555555555553, 0.05338624338624339, 0.04166666666666666, 0.1286458333333333, 0.04166666666666665, 0.05264550264550268, 0.02640211640211639]",3.5889811732923524,0.17673808105690123,"[3.478013474885289, 4.085298823699217, 3.4597216228096035, 3.5906399120428945, 3.5171030944439994, 3.460138422987762, 3.602748920499257, 3.682036137419341, 3.4413171095963477, 3.795945170306209, 3.5608317201404738, 3.370866013310236, 3.4757715826262343, 3.7743176982222626, 3.539967896396166]",0.04619444444444444,0.02292622063725443,"[0.0521875, 0.036250000000000004, 0.053749999999999985, 0.030952380952380943, 0.11507936507936509, 0.04125000000000001, 0.015937500000000007, 0.06593750000000001, 0.045238095238095244, 0.03571428571428571, 0.0359375, 0.06875, 0.03625000000000002, 0.026190476190476188, 0.033492063492063504]",0.1247311477859815,0.02733482294221266,"[0.09685119241476059, 0.1350572556257248, 0.11764047294855118, 0.14457041025161743, 0.13829204440116882, 0.11004383862018585, 0.11527030169963837, 0.08316715061664581, 0.1911117285490036, 0.10605157911777496, 0.15834389626979828, 0.11914799362421036, 0.1070258840918541, 0.09742864221334457, 0.15096482634544373]",0.019974654685745347,0.09943618878200261,"[-0.002587144414975737, 0.13947844436134194, -0.020833333333333332, 0.022105680033274257, 0.019009216589861752, 0.013530529548636322, 0.11193021821198472, 0.09638278388278387, -0.13347574590408395, 0.14898289838638923, -0.22340510790787474, -0.014354559920353466, -0.021749084249084248, 0.14314687917312452, 0.02145814582848912]",26.896,61.146
Understanding and Designing a High-Performance Ultrafiltration Membrane Using Machine Learning,target_flux recovery ratio (%),GPytorchMAP,TanimotoMatern32,Matern52,sum,9.452994682941192,1.1207556603208484,"[8.670949380371985, 11.61802814475951, 8.079637103297276, 10.242153832775761, 8.931589178442433, 9.56672288149952, 8.402973053801523, 10.430793673475806, 8.511793535902727, 11.060845898596234, 9.186398486417986, 8.037961406346929, 8.380867572065744, 10.802359498061756, 9.871846598302723]",0.44717941268031913,0.09521537244285232,"[0.4734039384619868, 0.27157915397306553, 0.559292452335276, 0.5004597556950205, 0.3655411685067821, 0.39350692487517025, 0.5833639235585737, 0.2716292849909774, 0.5407068675082376, 0.35461928368534434, 0.4860800191079916, 0.553041683525031, 0.44755229689721154, 0.44928623339669715, 0.4576282036874202]",7.350258865704613,0.8389422491443944,"[6.844777719974517, 8.93611615896225, 6.575092110633849, 8.039986584375775, 6.539664863707527, 7.250008463859558, 7.075369212627411, 8.20425145149231, 6.313674311562188, 8.031444372752356, 7.252793526649475, 6.366057748794555, 6.333367521762848, 8.040498984200616, 8.450779954213944]",0.051094246031746046,0.021564069082573262,"[0.036354166666666646, 0.08541666666666671, 0.04322916666666665, 0.057195767195767216, 0.04439153439153437, 0.021770833333333326, 0.026041666666666668, 0.04708333333333336, 0.07888888888888886, 0.03253968253968259, 0.023125, 0.06604166666666664, 0.06020833333333331, 0.051481481481481524, 0.0926455026455027]",3.6739881886571846,0.136931805443527,"[3.573605466229751, 3.9802831539801335, 3.533125451818251, 3.7658291771661676, 3.6093558779276407, 3.6369572277852393, 3.5572924056393176, 3.7698453636504214, 3.5495208628376136, 3.8750055000958636, 3.6424656091038523, 3.5356958065720705, 3.5384150507381715, 3.8321447604916803, 3.710281115821595]",0.04074702380952381,0.01966838208501853,"[0.023125, 0.042812499999999996, 0.01937499999999999, 0.04111111111111111, 0.08333333333333334, 0.0734375, 0.013437499999999995, 0.060312500000000005, 0.046825396825396826, 0.03380952380952381, 0.0134375, 0.0390625, 0.04906250000000001, 0.030000000000000006, 0.04206349206349206]",0.07679998104770978,0.011936115254172128,"[0.0729529857635498, 0.06440381705760956, 0.08470366895198822, 0.07817462086677551, 0.08943133801221848, 0.06928757578134537, 0.0659276619553566, 0.05838774889707565, 0.09229330718517303, 0.0916893482208252, 0.0889754369854927, 0.07157476991415024, 0.0591951422393322, 0.07204128056764603, 0.09296101331710815]",0.11813747103199601,0.10087321343814652,"[0.14945910390231515, 0.1731574974893022, 0.12097069597069596, 0.06670106928606859, 0.07387672811059907, 0.15893221002814442, 0.10265802791215782, 0.21698717948717947, -0.02208141321044547, 0.2517611762807857, -0.06634843233418948, -0.012500143088537467, 0.054327544961720535, 0.2954624551678677, 0.20869836551627585]",42.349,67.865
Understanding and Designing a High-Performance Ultrafiltration Membrane Using Machine Learning,target_flux recovery ratio (%),GPytorchMAP,TanimotoMatern32,Matern52,product,10.450180946671741,1.339723674847888,"[10.213988700632907, 11.989406414676251, 9.474280012659904, 12.230404312454487, 9.379337304990026, 9.020865444011557, 11.157284971725229, 9.683327028959086, 9.373016253224348, 12.922739492349928, 10.01936601258706, 9.875677483448822, 8.240662415376837, 12.236625897798628, 10.935732455181048]",0.3295888154374811,0.09137659862647246,"[0.2693068247199205, 0.22426590185005513, 0.39401871603348293, 0.287689212821612, 0.3003347922435927, 0.4607429043420125, 0.2654726313801159, 0.37227855640466834, 0.443062410868292, 0.11905563812352382, 0.38865632069638467, 0.3253026783022378, 0.46588169484150144, 0.29333749913324947, 0.3344264498015671]",7.856494321323576,0.8119963735819103,"[7.70547703742981, 8.394914841651916, 7.747797403335571, 8.393575923859126, 7.360576510959202, 6.890492911338805, 8.555742046833037, 7.697613162994385, 7.212749495733353, 9.325307554214723, 7.493782961368561, 7.580460388660431, 6.167476251125335, 9.234259696839349, 8.087188633510046]",0.045532848324514985,0.018310118807278404,"[0.027604166666666666, 0.04437500000000001, 0.037499999999999985, 0.05306878306878306, 0.030529100529100493, 0.05572916666666664, 0.038541666666666696, 0.023229166666666655, 0.06682539682539679, 0.05370370370370375, 0.042500000000000024, 0.031770833333333304, 0.09687499999999998, 0.0526455026455027, 0.028095238095238066]",3.747521897901377,0.1448367001178439,"[3.732843047297672, 3.9128206705788564, 3.6321734518974376, 3.80118437055256, 3.602270682432861, 3.6286038417757918, 3.889334517067336, 3.635984617202082, 3.6000444585737115, 4.006689692754762, 3.8677627047439516, 3.7377415231511177, 3.5120214734819433, 3.9525490599002557, 3.7008043571103175]",0.04818055555555555,0.018393128183593375,"[0.053125, 0.0515625, 0.05531249999999999, 0.04079365079365077, 0.09444444444444444, 0.053125, 0.041249999999999995, 0.034062499999999996, 0.06873015873015872, 0.03952380952380953, 0.024375, 0.021875000000000002, 0.0546875, 0.026190476190476188, 0.06365079365079367]",0.22411850690841675,0.04325272828495492,"[0.20439176261425018, 0.24639074504375458, 0.21736544370651245, 0.21043960750102997, 0.22267714142799377, 0.17054608464241028, 0.3087126612663269, 0.2279750555753708, 0.20486237108707428, 0.18992644548416138, 0.31836047768592834, 0.27528056502342224, 0.18633252382278442, 0.19061797857284546, 0.18789874017238617]",0.285346754223928,0.1118991160563868,"[0.22373331554481837, 0.1751096161599637, 0.2151729197663481, 0.38320550835348266, 0.44069464692956806, 0.26452373609013985, 0.18313567490236998, 0.40361280320713594, 0.468603722680936, 0.26478001076786756, 0.07352368834854162, 0.26869362178449985, 0.36023764010647813, 0.16921286018955867, 0.3859615485272117]",44.075,69.588
Understanding and Designing a High-Performance Ultrafiltration Membrane Using Machine Learning,target_flux recovery ratio (%),GPytorchMAP,TanimotoMatern32,Matern52,averageProduct,8.545140790834678,1.2238669174428003,"[8.004746337266383, 10.960002834456036, 7.43526696873906, 8.682270692482053, 8.070639202956837, 7.855450834008668, 9.103650796189314, 9.683312086757288, 7.042314165263071, 10.259189743614732, 8.240881222102878, 6.445578119910232, 7.952959945110814, 10.17579600842331, 8.265052905239509]",0.5460103060114581,0.10279962992357944,"[0.551213842364876, 0.35175548542445256, 0.6267842936521143, 0.6410329905710417, 0.4819617416075711, 0.5910768588899663, 0.510985077725203, 0.3722804936589237, 0.685602863900861, 0.44477958595985645, 0.5864269299524085, 0.7125919407741486, 0.5025255209576225, 0.5113189878065085, 0.6198179769263156]",6.372979293636544,0.8911573316995715,"[5.89710512638092, 7.969219017028809, 5.933028004169464, 6.584486202663846, 5.815754825652592, 5.661242711544036, 7.159104332923889, 7.561766793727875, 5.325468439980159, 6.770536680675687, 6.052349090576172, 4.731841690540314, 5.995970530509949, 7.735704670255146, 6.401111287919303]",0.06051245590828924,0.028838678653532818,"[0.07093749999999999, 0.07437500000000002, 0.06562499999999998, 0.025661375661375677, 0.057619047619047604, 0.08770833333333332, 0.03156250000000003, 0.0460416666666667, 0.10238095238095235, 0.05190476190476191, 0.04958333333333331, 0.13281249999999994, 0.037083333333333315, 0.05000000000000003, 0.024391534391534377]",3.596015138689369,0.175830415253736,"[3.4933827407859717, 4.091598951670712, 3.475598062641579, 3.588427944325784, 3.5171094162848626, 3.487856369108395, 3.619424250591228, 3.6988672706054864, 3.4480230651136536, 3.7916940037669544, 3.5611896579629847, 3.365941859202941, 3.4830831587177284, 3.779367652483738, 3.5386626770785203]",0.04725760582010582,0.022973334751237064,"[0.05125, 0.0375, 0.05843749999999999, 0.02936507936507936, 0.11507936507936509, 0.044062500000000004, 0.020312500000000004, 0.0721875, 0.04206349206349207, 0.040476190476190464, 0.0359375, 0.0671875, 0.03468750000000002, 0.024603174603174603, 0.03571428571428572]",0.12407463490962982,0.02907661289545956,"[0.08742990344762802, 0.1368928700685501, 0.11705535650253296, 0.1462276726961136, 0.13906563818454742, 0.09908465296030045, 0.11521139740943909, 0.08310563117265701, 0.1927109658718109, 0.10687629133462906, 0.160721093416214, 0.1176287829875946, 0.1091633066534996, 0.09839176386594772, 0.1515541970729828]",0.012515960895655738,0.09573539740914004,"[-0.0031137313312982326, 0.1374407586180459, -0.04006410256410256, 0.04310727615609183, 0.013488863287250385, -0.04123262896293404, 0.1026351336151212, 0.08502747252747252, -0.13484386629907275, 0.13730737846593716, -0.20927916492989163, -0.03163955631567542, -0.014697802197802198, 0.12404142715739562, 0.019561956208298245]",26.638,54.487
